Show Name,Show Theatre,Show Type,Attendance,Gross,Performances,Date,Average Ticket Price in week
Movin' Out,Richard Rodgers,Musical,9375,694520,8,19/01/2003,74.0821
Oklahoma!,Gershwin,Musical,8520,451472,8,19/01/2003,52.9897
Our Town 02,Booth,Play,6184,437491,8,19/01/2003,70.7456
Rent,Nederlander,Musical,7650,370094,8,19/01/2003,48.3783
"Say Goodnight, Gracie",Helen Hayes,Play,3268,157214,8,19/01/2003,48.1071
Tartuffe 03,American Airlines,Play,5615,251421,8,19/01/2003,44.7767
The Graduate,Plymouth,Play,5285,257572,8,19/01/2003,48.7364
The Lion King,New Amsterdam,Musical,13636,1053239,8,19/01/2003,77.2396
The Phantom Of The Opera,Majestic,Musical,8573,469960,8,19/01/2003,54.8186
The Producers,St. James,Musical,11680,987078,8,19/01/2003,84.5101
Thoroughly Modern Millie,Marquis,Musical,9890,673300,8,19/01/2003,68.0789
Urinetown,Henry Miller,Musical,3887,266827,8,19/01/2003,68.646
42Nd Street '01,Ford Center,Musical,10370,547383,8,26/01/2003,52.7852
Aida,Palace,Musical,7790,447580,8,26/01/2003,57.4557
Beauty And The Beast,Lunt-Fontanne,Musical,7896,450052,8,26/01/2003,56.9975
Cabaret 98,Studio 54 ('98),Musical,5993,311238,8,26/01/2003,51.9336
Chicago,Shubert,Musical,9398,524300,8,26/01/2003,55.7885
Dance Of The Vampires,Minskoff,Musical,10638,479408,8,26/01/2003,45.0656
Def Poetry Jam,Longacre,Play,3202,117282,8,26/01/2003,36.6277
Dinner At Eight,Vivian Beaumont,Play,7945,365765,8,26/01/2003,46.0371
Flower Drum Song,Virginia,Musical,5340,296262,8,26/01/2003,55.4798
Frankie And Johnny In The Claire De Lune,Belasco,Play,3844,152468,8,26/01/2003,39.6639
Hairspray,Neil Simon,Musical,11244,976070,8,26/01/2003,86.8081
Imaginary Friends,Ethel Barrymore,Play,3332,172799,8,26/01/2003,51.8604
La Bohème,Broadway,Musical,9762,774378,8,26/01/2003,79.3258
Les Miserables,Imperial,Musical,7931,546761,8,26/01/2003,68.9397
Mamma Mia!,Cadillac Winter Garden,Musical,9925,840768,8,26/01/2003,84.7121
Man Of La Mancha 02,Martin Beck,Musical,7265,546803,8,26/01/2003,75.2654
Medea 02,Brooks Atkinson,Play,5039,233175,7,26/01/2003,46.2741
Metamorphoses,Circle In The Square,Play,3810,169812,8,26/01/2003,44.5701
Movin' Out,Richard Rodgers,Musical,8116,621609,8,26/01/2003,76.5906
Oklahoma!,Gershwin,Musical,9648,316460,8,26/01/2003,32.8006
Our Town 02,Booth,Play,6121,430036,8,26/01/2003,70.2558
Rent,Nederlander,Musical,5562,265453,8,26/01/2003,47.7262
"Say Goodnight, Gracie",Helen Hayes,Play,2597,124197,8,26/01/2003,47.8233
Tartuffe 03,American Airlines,Play,5224,237780,8,26/01/2003,45.5168
The Graduate,Plymouth,Play,4590,217085,8,26/01/2003,47.2952
The Lion King,New Amsterdam,Musical,12484,959745,8,26/01/2003,76.878
The Phantom Of The Opera,Majestic,Musical,7182,390454,8,26/01/2003,54.3656
The Producers,St. James,Musical,11088,934833,8,26/01/2003,84.3103
Thoroughly Modern Millie,Marquis,Musical,8668,553735,8,26/01/2003,63.8827
Urinetown,Henry Miller,Musical,3570,227917,8,26/01/2003,63.8423
42Nd Street '01,Ford Center,Musical,10730,570859,8,02/02/2003,53.2021
Aida,Palace,Musical,8318,455118,8,02/02/2003,54.7148
Beauty And The Beast,Lunt-Fontanne,Musical,7571,429081,8,02/02/2003,56.6743
Cabaret 98,Studio 54 ('98),Musical,5839,303081,8,02/02/2003,51.9063
Chicago,Ambassador,Musical,6946,407550,8,02/02/2003,58.6741
Def Poetry Jam,Longacre,Play,3039,106395,8,02/02/2003,35.0099
Flower Drum Song,Virginia,Musical,5259,288867,8,02/02/2003,54.9281
Frankie And Johnny In The Claire De Lune,Belasco,Play,3869,157558,8,02/02/2003,40.7232
Hairspray,Neil Simon,Musical,11071,951705,8,02/02/2003,85.9638
Imaginary Friends,Ethel Barrymore,Play,3455,174716,8,02/02/2003,50.569
La Bohème,Broadway,Musical,9439,761866,8,02/02/2003,80.7147
Les Miserables,Imperial,Musical,8547,583340,8,02/02/2003,68.2508
Mamma Mia!,Cadillac Winter Garden,Musical,9551,808652,8,02/02/2003,84.6667
Man Of La Mancha 02,Martin Beck,Musical,6956,514199,8,02/02/2003,73.9217
Medea 02,Brooks Atkinson,Play,5516,234452,7,02/02/2003,42.504
Metamorphoses,Circle In The Square,Play,3849,177710,8,02/02/2003,46.1704
Movin' Out,Richard Rodgers,Musical,7718,596529,8,02/02/2003,77.2906
Oklahoma!,Gershwin,Musical,6275,296253,8,02/02/2003,47.2116
Rent,Nederlander,Musical,5477,262528,8,02/02/2003,47.9328
"Say Goodnight, Gracie",Helen Hayes,Play,2884,128084,8,02/02/2003,44.4119
Tartuffe 03,American Airlines,Play,5537,255472,8,02/02/2003,46.1391
The Graduate,Plymouth,Play,4702,222005,8,02/02/2003,47.215
The Lion King,New Amsterdam,Musical,10241,925656,8,02/02/2003,90.3873
The Phantom Of The Opera,Majestic,Musical,6613,363537,8,02/02/2003,54.9731
The Producers,St. James,Musical,10664,906168,8,02/02/2003,84.9745
Thoroughly Modern Millie,Marquis,Musical,9054,572688,8,02/02/2003,63.2525
Urinetown,Henry Miller,Musical,3397,214280,8,02/02/2003,63.0792
42Nd Street '01,Ford Center,Musical,10304,566649,8,09/02/2003,54.9931
Aida,Palace,Musical,9147,489814,8,09/02/2003,53.5491
Beauty And The Beast,Lunt-Fontanne,Musical,8730,482306,8,09/02/2003,55.247
Cabaret 98,Studio 54 ('98),Musical,5809,294736,8,09/02/2003,50.7378
Chicago,Ambassador,Musical,8158,454010,8,09/02/2003,55.6521
Def Poetry Jam,Longacre,Play,2576,94331,8,09/02/2003,36.6192
Flower Drum Song,Virginia,Musical,5918,317169,8,09/02/2003,53.594
Frankie And Johnny In The Claire De Lune,Belasco,Play,3859,158888,8,09/02/2003,41.1734
Hairspray,Neil Simon,Musical,11199,955167,8,09/02/2003,85.2904
Imaginary Friends,Ethel Barrymore,Play,3905,177881,8,09/02/2003,45.5521
La Bohème,Broadway,Musical,9454,725828,8,09/02/2003,76.7747
Les Miserables,Imperial,Musical,9733,638370,8,09/02/2003,65.5882
Ma Rainey'S Black Bottom '03,Royale,Play,4562,222221,4,09/02/2003,48.7113
Mamma Mia!,Cadillac Winter Garden,Musical,10490,845187,8,09/02/2003,80.5707
Man Of La Mancha 02,Martin Beck,Musical,7954,533623,8,09/02/2003,67.0886
Medea 02,Brooks Atkinson,Play,5609,237019,7,09/02/2003,42.2569
Metamorphoses,Circle In The Square,Play,4265,211208,8,09/02/2003,49.5212
Movin' Out,Richard Rodgers,Musical,7975,607059,8,09/02/2003,76.1203
Oklahoma!,Gershwin,Musical,7924,356595,8,09/02/2003,45.0019
Rent,Nederlander,Musical,5974,273762,8,09/02/2003,45.8256
"Say Goodnight, Gracie",Helen Hayes,Play,2954,136096,8,09/02/2003,46.0718
Tartuffe 03,American Airlines,Play,5595,253404,8,09/02/2003,45.2912
The Graduate,Plymouth,Play,4498,211283,8,09/02/2003,46.9727
The Lion King,New Amsterdam,Musical,12359,950521,8,09/02/2003,76.9092
The Phantom Of The Opera,Majestic,Musical,7747,413108,8,09/02/2003,53.3249
The Producers,St. James,Musical,10751,909573,8,09/02/2003,84.6036
Thoroughly Modern Millie,Marquis,Musical,9731,624782,8,09/02/2003,64.2053
Urinetown,Henry Miller,Musical,3511,222506,8,09/02/2003,63.374
42Nd Street '01,Ford Center,Musical,12195,745861,8,16/02/2003,61.1612
Aida,Palace,Musical,11231,678037,8,16/02/2003,60.3719
Beauty And The Beast,Lunt-Fontanne,Musical,10809,668346,8,16/02/2003,61.8324
Cabaret 98,Studio 54 ('98),Musical,6832,364911,8,16/02/2003,53.412
Chicago,Ambassador,Musical,8236,566806,8,16/02/2003,68.8205
Def Poetry Jam,Longacre,Play,5086,191579,8,16/02/2003,37.6679
Flower Drum Song,Virginia,Musical,7683,413198,8,16/02/2003,53.7808
Frankie And Johnny In The Claire De Lune,Belasco,Play,4715,218730,8,16/02/2003,46.3902
Hairspray,Neil Simon,Musical,11044,957684,8,16/02/2003,86.7153
Imaginary Friends,Ethel Barrymore,Play,4275,210430,8,16/02/2003,49.2234
La Bohème,Broadway,Musical,10335,828379,8,16/02/2003,80.1528
Les Miserables,Imperial,Musical,10022,700189,8,16/02/2003,69.8652
Ma Rainey'S Black Bottom '03,Royale,Play,5737,382659,8,16/02/2003,66.7002
Mamma Mia!,Cadillac Winter Garden,Musical,10117,848448,8,16/02/2003,83.8636
Man Of La Mancha 02,Martin Beck,Musical,8014,585317,8,16/02/2003,73.0368
Medea 02,Brooks Atkinson,Play,5670,256197,7,16/02/2003,45.1847
Metamorphoses,Circle In The Square,Play,4876,283832,8,16/02/2003,58.21
Movin' Out,Richard Rodgers,Musical,8414,625340,8,16/02/2003,74.3214
Oklahoma!,Gershwin,Musical,10061,502025,8,16/02/2003,49.8981
Rent,Nederlander,Musical,7474,398520,8,16/02/2003,53.3208
"Say Goodnight, Gracie",Helen Hayes,Play,3012,156599,8,16/02/2003,51.9917
Tartuffe 03,American Airlines,Play,5702,261898,8,16/02/2003,45.9309
The Graduate,Plymouth,Play,5847,302231,8,16/02/2003,51.6899
The Lion King,New Amsterdam,Musical,13945,1070267,8,16/02/2003,76.7492
The Phantom Of The Opera,Majestic,Musical,8948,518716,8,16/02/2003,57.97
The Producers,St. James,Musical,10889,922685,8,16/02/2003,84.7355
Thoroughly Modern Millie,Marquis,Musical,9992,670151,8,16/02/2003,67.0688
Urinetown,Henry Miller,Musical,3836,266469,8,16/02/2003,69.4653
42Nd Street '01,Ford Center,Musical,11071,639220,8,23/02/2003,57.7382
Aida,Palace,Musical,10568,572809,8,23/02/2003,54.2022
Beauty And The Beast,Lunt-Fontanne,Musical,10633,602699,8,23/02/2003,56.6819
Cabaret 98,Studio 54 ('98),Musical,6996,356904,8,23/02/2003,51.0154
Chicago,Ambassador,Musical,8593,518889,8,23/02/2003,60.3851
Def Poetry Jam,Longacre,Play,3449,115756,8,23/02/2003,33.5622
Flower Drum Song,Virginia,Musical,5064,276174,8,23/02/2003,54.5367
Frankie And Johnny In The Claire De Lune,Belasco,Play,3136,143223,8,23/02/2003,45.6706
Hairspray,Neil Simon,Musical,11557,993844,8,23/02/2003,85.995
La Bohème,Broadway,Musical,9178,752548,8,23/02/2003,81.9948
Les Miserables,Imperial,Musical,10813,773753,8,23/02/2003,71.5577
Ma Rainey'S Black Bottom '03,Royale,Play,4728,260730,8,23/02/2003,55.1459
Mamma Mia!,Cadillac Winter Garden,Musical,11563,988372,8,23/02/2003,85.4771
Man Of La Mancha 02,Martin Beck,Musical,6652,479390,8,23/02/2003,72.067
Medea 02,Brooks Atkinson,Play,7073,304154,8,23/02/2003,43.0021
Movin' Out,Richard Rodgers,Musical,8385,682095,8,23/02/2003,81.347
Oklahoma!,Gershwin,Musical,10570,480280,8,23/02/2003,45.438
Rent,Nederlander,Musical,7284,350729,8,23/02/2003,48.1506
"Say Goodnight, Gracie",Helen Hayes,Play,3288,144606,8,23/02/2003,43.9799
Tartuffe 03,American Airlines,Play,5931,268910,8,23/02/2003,45.3397
The Graduate,Plymouth,Play,4953,238736,8,23/02/2003,48.2003
The Lion King,New Amsterdam,Musical,14455,1117580,8,23/02/2003,77.3144
The Phantom Of The Opera,Majestic,Musical,8952,486243,7,23/02/2003,54.3167
The Producers,St. James,Musical,11666,975298,8,23/02/2003,83.6017
Thoroughly Modern Millie,Marquis,Musical,11356,722859,8,23/02/2003,63.6544
Urinetown,Henry Miller,Musical,4316,268808,8,23/02/2003,62.2817
42Nd Street '01,Ford Center,Musical,11294,609225,8,02/03/2003,53.9424
Aida,Palace,Musical,8950,479724,8,02/03/2003,53.6004
Beauty And The Beast,Lunt-Fontanne,Musical,8699,463791,8,02/03/2003,53.3154
Cabaret 98,Studio 54 ('98),Musical,6573,320157,8,02/03/2003,48.7079
Chicago,Ambassador,Musical,8449,496856,8,02/03/2003,58.8065
Def Poetry Jam,Longacre,Play,3767,123260,8,02/03/2003,32.721
Flower Drum Song,Virginia,Musical,5497,288393,8,02/03/2003,52.4637
Frankie And Johnny In The Claire De Lune,Belasco,Play,3028,147012,8,02/03/2003,48.5509
Hairspray,Neil Simon,Musical,11003,931769,8,02/03/2003,84.6832
La Bohème,Broadway,Musical,8266,674002,8,02/03/2003,81.5391
Les Miserables,Imperial,Musical,9784,684353,8,02/03/2003,69.9461
Ma Rainey'S Black Bottom '03,Royale,Play,4762,265359,8,02/03/2003,55.7243
Mamma Mia!,Cadillac Winter Garden,Musical,10240,855737,8,02/03/2003,83.5681
Man Of La Mancha 02,Martin Beck,Musical,6662,449849,8,02/03/2003,67.5246
Movin' Out,Richard Rodgers,Musical,7802,578022,8,02/03/2003,74.0864
Rent,Nederlander,Musical,6027,270763,8,02/03/2003,44.925
"Say Goodnight, Gracie",Helen Hayes,Play,3198,137607,8,02/03/2003,43.0291
Take Me Out,Walter Kerr,Play,3517,169566,4,02/03/2003,48.2132
The Graduate,Plymouth,Play,3399,158595,8,02/03/2003,46.6593
The Lion King,New Amsterdam,Musical,12887,980740,8,02/03/2003,76.103
The Phantom Of The Opera,Majestic,Musical,7793,416731,8,02/03/2003,53.475
The Producers,St. James,Musical,10399,878353,8,02/03/2003,84.4651
Thoroughly Modern Millie,Marquis,Musical,9166,584055,8,02/03/2003,63.7197
Urinetown,Henry Miller,Musical,3722,242704,8,02/03/2003,65.208
42Nd Street '01,Ford Center,Musical,3245,155144,4,09/03/2003,47.8102
Aida,Palace,Musical,3483,155677,4,09/03/2003,44.6962
Beauty And The Beast,Lunt-Fontanne,Musical,3034,131717,3,09/03/2003,43.4136
Cabaret 98,Studio 54 ('98),Musical,6915,356036,8,09/03/2003,51.4875
Chicago,Ambassador,Musical,3096,178343,3,09/03/2003,57.6043
Def Poetry Jam,Longacre,Play,4120,129797,8,09/03/2003,31.5041
Flower Drum Song,Virginia,Musical,2789,115400,4,09/03/2003,41.3768
Frankie And Johnny In The Claire De Lune,Belasco,Play,4225,206576,8,09/03/2003,48.8937
Hairspray,Neil Simon,Musical,5500,458671,4,09/03/2003,83.3947
La Bohème,Broadway,Musical,3102,229181,4,09/03/2003,73.8817
Les Miserables,Imperial,Musical,4356,259945,4,09/03/2003,59.6752
Ma Rainey'S Black Bottom '03,Royale,Play,3973,219286,8,09/03/2003,55.1941
Mamma Mia!,Cadillac Winter Garden,Musical,4588,367636,4,09/03/2003,80.1299
Man Of La Mancha 02,Martin Beck,Musical,3316,186097,4,09/03/2003,56.1209
Movin' Out,Richard Rodgers,Musical,2777,177962,4,09/03/2003,64.0843
Rent,Nederlander,Musical,2272,63532,3,09/03/2003,27.963
"Say Goodnight, Gracie",Helen Hayes,Play,3267,153686,8,09/03/2003,47.0419
Take Me Out,Walter Kerr,Play,4493,237248,8,09/03/2003,52.8039
The Lion King,New Amsterdam,Musical,5862,426215,4,09/03/2003,72.7081
The Phantom Of The Opera,Majestic,Musical,4174,186209,5,09/03/2003,44.6116
The Producers,St. James,Musical,4454,356738,4,09/03/2003,80.0938
Thoroughly Modern Millie,Marquis,Musical,3255,169993,4,09/03/2003,52.2252
Urinetown,Henry Miller,Musical,1540,86343,4,09/03/2003,56.0669
Vincent In Brixton,Golden,Play,4514,168211,5,09/03/2003,37.2643
42Nd Street '01,Ford Center,Musical,11534,651524,8,16/03/2003,56.4873
Aida,Palace,Musical,10538,558868,8,16/03/2003,53.0336
Beauty And The Beast,Lunt-Fontanne,Musical,10083,550280,8,16/03/2003,54.575
Cabaret 98,Studio 54 ('98),Musical,7174,376653,8,16/03/2003,52.5025
Chicago,Ambassador,Musical,7535,451170,7,16/03/2003,59.8766
Def Poetry Jam,Longacre,Play,3037,99211,8,16/03/2003,32.6674
Flower Drum Song,Virginia,Musical,7900,425935,8,16/03/2003,53.9158
Hairspray,Neil Simon,Musical,11463,976655,8,16/03/2003,85.2006
La Bohème,Broadway,Musical,7456,589561,8,16/03/2003,79.072
Les Miserables,Imperial,Musical,10310,700299,8,16/03/2003,67.9242
Ma Rainey'S Black Bottom '03,Royale,Play,4083,206705,8,16/03/2003,50.6258
Mamma Mia!,Cadillac Winter Garden,Musical,10585,849465,8,16/03/2003,80.2518
Man Of La Mancha 02,Martin Beck,Musical,7440,492227,8,16/03/2003,66.1595
Movin' Out,Richard Rodgers,Musical,7638,582724,8,16/03/2003,76.2927
Rent,Nederlander,Musical,7385,341819,7,16/03/2003,46.2856
"Say Goodnight, Gracie",Helen Hayes,Play,2955,128862,8,16/03/2003,43.6081
Take Me Out,Walter Kerr,Play,4386,220712,8,16/03/2003,50.3219
The Lion King,New Amsterdam,Musical,13894,1060802,8,16/03/2003,76.3496
The Phantom Of The Opera,Majestic,Musical,9011,480355,7,16/03/2003,53.3076
The Producers,St. James,Musical,11556,956137,8,16/03/2003,82.7394
Thoroughly Modern Millie,Marquis,Musical,11511,745828,8,16/03/2003,64.7926
Urinetown,Henry Miller,Musical,4330,269155,8,16/03/2003,62.1605
Vincent In Brixton,Golden,Play,5254,192682,8,16/03/2003,36.6734
42Nd Street '01,Ford Center,Musical,11434,615530,8,23/03/2003,53.8333
Aida,Palace,Musical,10885,587997,8,23/03/2003,54.019
Beauty And The Beast,Lunt-Fontanne,Musical,9821,532865,8,23/03/2003,54.2577
Cabaret 98,Studio 54 ('98),Musical,7027,361411,8,23/03/2003,51.4318
Chicago,Ambassador,Musical,8565,518287,8,23/03/2003,60.5122
Def Poetry Jam,Longacre,Play,3262,105564,8,23/03/2003,32.3617
Hairspray,Neil Simon,Musical,11560,984732,8,23/03/2003,85.1844
La Bohème,Broadway,Musical,8372,646209,8,23/03/2003,77.1869
Les Miserables,Imperial,Musical,10363,641217,8,23/03/2003,61.8756
Ma Rainey'S Black Bottom '03,Royale,Play,3829,191322,8,23/03/2003,49.9666
Mamma Mia!,Cadillac Winter Garden,Musical,11442,952656,8,23/03/2003,83.2596
Man Of La Mancha 02,Martin Beck,Musical,7533,494148,8,23/03/2003,65.5978
Movin' Out,Richard Rodgers,Musical,8252,605112,8,23/03/2003,73.3291
Rent,Nederlander,Musical,7752,355559,8,23/03/2003,45.8667
"Say Goodnight, Gracie",Helen Hayes,Play,2050,90728,8,23/03/2003,44.2576
Take Me Out,Walter Kerr,Play,3611,178982,8,23/03/2003,49.5658
The Lion King,New Amsterdam,Musical,14422,1093755,8,23/03/2003,75.8393
The Phantom Of The Opera,Majestic,Musical,11802,571995,8,23/03/2003,48.4659
The Producers,St. James,Musical,12242,1016423,8,23/03/2003,83.0275
Thoroughly Modern Millie,Marquis,Musical,11421,746447,8,23/03/2003,65.3574
Urinetown,Henry Miller,Musical,4738,289749,8,23/03/2003,61.1543
Vincent In Brixton,Golden,Play,4904,197245,8,23/03/2003,40.2212
42Nd Street '01,Ford Center,Musical,11259,603854,8,30/03/2003,53.633
Aida,Palace,Musical,9658,515427,8,30/03/2003,53.3679
Beauty And The Beast,Lunt-Fontanne,Musical,8493,460881,8,30/03/2003,54.266
Cabaret 98,Studio 54 ('98),Musical,6843,345170,8,30/03/2003,50.4413
Chicago,Ambassador,Musical,8695,523971,8,30/03/2003,60.2612
Def Poetry Jam,Longacre,Play,3348,108822,8,30/03/2003,32.5036
Hairspray,Neil Simon,Musical,11544,985235,8,30/03/2003,85.3461
La Bohème,Broadway,Musical,8221,625888,7,30/03/2003,76.1328
Les Miserables,Imperial,Musical,10079,626326,8,30/03/2003,62.1417
Ma Rainey'S Black Bottom '03,Royale,Play,4043,193075,8,30/03/2003,47.7554
Mamma Mia!,Cadillac Winter Garden,Musical,10935,903362,8,30/03/2003,82.612
Man Of La Mancha 02,Martin Beck,Musical,6268,428068,8,30/03/2003,68.2942
Movin' Out,Richard Rodgers,Musical,7715,588828,8,30/03/2003,76.3225
Rent,Nederlander,Musical,7439,343424,8,30/03/2003,46.1653
"Say Goodnight, Gracie",Helen Hayes,Play,2181,92169,8,30/03/2003,42.26
Take Me Out,Walter Kerr,Play,3430,161086,8,30/03/2003,46.9638
The Lion King,New Amsterdam,Musical,14349,1082361,8,30/03/2003,75.4311
The Phantom Of The Opera,Majestic,Musical,11327,541892,8,30/03/2003,47.8407
The Play What I Wrote,Lyceum,Play,4670,158910,1,30/03/2003,34.0278
The Producers,St. James,Musical,11677,964904,8,30/03/2003,82.6329
Thoroughly Modern Millie,Marquis,Musical,10185,664008,8,30/03/2003,65.1947
Urban Cowboy,Broadhurst,Musical,2701,159306,4,30/03/2003,58.9804
Urinetown,Henry Miller,Musical,4534,288584,8,30/03/2003,63.6489
Vincent In Brixton,Golden,Play,4518,179408,8,30/03/2003,39.7096
42Nd Street '01,Ford Center,Musical,9377,520801,8,06/04/2003,55.5403
A Day In The Death Of Joe Egg,American Airlines,Play,5522,201848,5,06/04/2003,36.5534
Aida,Palace,Musical,8639,454228,8,06/04/2003,52.5788
Beauty And The Beast,Lunt-Fontanne,Musical,8701,467991,8,06/04/2003,53.7859
Cabaret 98,Studio 54 ('98),Musical,5885,299254,8,06/04/2003,50.8503
Chicago,Ambassador,Musical,8181,529448,8,06/04/2003,64.7168
Def Poetry Jam,Longacre,Play,2515,79720,8,06/04/2003,31.6978
Hairspray,Neil Simon,Musical,11234,955691,8,06/04/2003,85.0713
La Bohème,Broadway,Musical,8300,602992,8,06/04/2003,72.6496
Les Miserables,Imperial,Musical,8888,585575,8,06/04/2003,65.8838
Life X 3,Circle In The Square,Play,5165,289195,8,06/04/2003,55.9913
Ma Rainey'S Black Bottom '03,Royale,Play,4437,213809,8,06/04/2003,48.1877
Mamma Mia!,Cadillac Winter Garden,Musical,9508,798691,8,06/04/2003,84.002
Man Of La Mancha 02,Martin Beck,Musical,5106,363110,8,06/04/2003,71.1144
Movin' Out,Richard Rodgers,Musical,7291,535578,8,06/04/2003,73.4574
Rent,Nederlander,Musical,5190,235249,8,06/04/2003,45.3274
"Say Goodnight, Gracie",Helen Hayes,Play,2291,91892,8,06/04/2003,40.11
Take Me Out,Walter Kerr,Play,3441,159276,8,06/04/2003,46.2877
The Lion King,New Amsterdam,Musical,12852,976387,8,06/04/2003,75.9716
The Phantom Of The Opera,Majestic,Musical,9099,459113,8,06/04/2003,50.4575
The Play What I Wrote,Lyceum,Play,5085,196205,8,06/04/2003,38.5851
The Producers,St. James,Musical,10833,903487,8,06/04/2003,83.4014
Thoroughly Modern Millie,Marquis,Musical,9467,577259,8,06/04/2003,60.9759
Urban Cowboy,Broadhurst,Musical,2681,155788,8,06/04/2003,58.1082
Urinetown,Henry Miller,Musical,3267,198282,8,06/04/2003,60.6924
Vincent In Brixton,Golden,Play,4352,177384,8,06/04/2003,40.7592
42Nd Street '01,Ford Center,Musical,10892,591918,8,13/04/2003,54.3443
A Day In The Death Of Joe Egg,American Airlines,Play,5454,241916,8,13/04/2003,44.3557
A Year With Frog And Toad,Cort,Musical,2108,86273,1,13/04/2003,40.9265
Aida,Palace,Musical,9198,484754,8,13/04/2003,52.7021
As Long As We Both Shall Laugh,American Airlines,Special,1399,28737,2,13/04/2003,20.5411
Beauty And The Beast,Lunt-Fontanne,Musical,8625,471193,8,13/04/2003,54.6311
Cabaret 98,Studio 54 ('98),Musical,6085,312826,8,13/04/2003,51.4094
